month,min_temp,max_temp,sunrise,sunset,moonrise,moonset,wind_speed(km/h),wind_dir,rain(mm),humidity(%),cloud(%),pressure(mb),current_weather,weather
6,24,34,5,18,9,22,5,112.5,0.0,53,0,1004,0,0
6,24,34,5,18,10,23,7,180.0,0.0,56,18,1003,0,1
6,26,32,5,18,11,23,3,157.5,0.4,75,65,1003,1,1
6,26,33,5,18,12,0,5,135.0,7.6,73,61,1002,1,1
6,27,35,5,18,13,0,7,135.0,1.8,70,42,1000,1,0
6,27,36,5,18,14,1,8,112.5,0.7,69,30,999,0,0
6,28,36,5,18,15,2,7,112.5,0.1,69,28,1000,0,1
6,27,36,5,18,16,3,6,112.5,8.6,69,51,1002,1,1
6,28,35,5,18,17,3,9,315.0,11.7,65,50,999,1,1
6,27,31,5,18,18,5,15,180.0,34.4,80,81,998,1,1
6,26,29,5,18,19,6,11,270.0,75.0,89,89,1000,1,1
6,25,33,5,18,20,7,7,202.5,7.3,73,63,1003,1,1
6,26,35,5,18,21,8,6,202.5,1.5,65,32,1002,1,0
6,28,35,5,18,22,10,5,202.5,0.0,69,36,1002,0,0
6,28,35,5,18,22,10,5,202.5,0.0,69,36,1002,0,1
6,28,37,5,18,23,11,7,180.0,1.5,67,45,1002,1,0
6,27,36,5,18,0,12,8,135.0,0.2,68,24,1003,0,1
7,27,34,5,18,0,13,7,135.0,33.0,75,78,1002,1,1
7,27,32,5,18,0,13,7,157.5,16.4,84,74,1002,1,1
7,27,34,5,18,1,14,8,157.5,4.1,83,58,1005,1,1
7,26,33,5,18,2,15,11,157.5,4.3,80,34,1005,1,1
7,26,35,5,18,2,16,9,135.0,1.6,78,45,1005,1,1
7,26,35,5,18,3,17,9,135.0,1.0,76,42,1005,1,1
7,27,34,5,18,4,18,10,157.5,4.3,75,43,1005,1,1
7,27,34,5,18,5,18,11,157.5,0.8,75,35,1006,1,1
7,26,33,5,18,6,19,10,135.0,1.2,77,41,1004,1,1
7,26,33,5,18,7,20,8,135.0,17.8,79,60,1004,1,1
7,26,32,5,18,7,20,6,112.5,12.6,82,67,1006,1,1
7,25,34,5,18,8,21,5,135.0,20.9,77,70,1005,1,1
7,27,34,5,18,9,21,5,135.0,10.5,78,48,1002,1,1
7,27,32,5,18,10,22,6,112.5,11.0,82,72,1002,1,1
7,26,32,5,18,11,23,7,135.0,15.0,81,60,1004,1,1
7,26,32,5,18,12,24,6,157.5,21.5,84,79,1005,1,1
7,26,33,5,18,13,0,9,135.0,6.3,82,68,1003,1,1
7,26,33,5,18,14,0,11,135.0,9.1,81,74,1002,1,1
7,26,33,5,18,15,1,8,135.0,18.4,83,72,1003,1,1
7,26,33,5,18,16,2,5,90.0,8.9,81,57,1003,1,1
7,26,32,5,18,17,3,7,112.5,12.9,83,72,1003,1,1
7,25,31,5,18,18,4,5,90.0,14.9,81,60,1005,1,1
7,26,31,5,18,19,5,4,90.0,17.0,84,72,1006,1,1
7,25,32,5,18,19,6,6,157.5,4.2,79,53,1005,1,1
7,26,35,5,18,20,8,5,202.5,3.2,75,31,1002,1,1
7,26,33,5,18,21,9,5,202.5,6.4,82,37,1001,1,1
7,25,27,5,18,22,9,2,202.5,22.0,94,74,1001,1,1
7,25,29,5,18,22,10,5,180.0,31.6,90,71,1001,1,1
7,25,31,5,18,23,11,7,90.0,19.5,91,69,1004,1,1
7,25,30,5,18,0,12,7,90.0,15.8,87,58,1005,1,1
7,25,33,5,18,0,13,5,90.0,1.9,81,46,1004,1,1
8,24,34,5,18,0,14,5,90.0,0.1,74,29,1003,1,1
8,26,34,5,18,1,15,8,315.0,0.4,72,22,1002,1,1
8,24,27,5,18,2,15,14,225.0,68.4,92,75,1000,1,1
8,25,32,5,18,3,16,10,112.5,11.4,88,58,1008,1,1
8,25,33,5,18,4,17,6,112.5,2.3,84,39,1008,1,1
8,25,33,5,18,4,18,8,135.0,0.7,84,39,1006,1,1
8,25,31,5,18,5,18,10,202.5,21.3,87,70,1005,1,1
8,24,28,5,18,6,19,12,90.0,44.6,94,90,1006,1,1
8,24,29,5,18,7,20,6,112.5,22.9,93,79,1008,1,1
8,25,32,5,18,8,20,4,135.0,10.5,88,63,1009,1,1
8,24,34,5,18,9,21,4,135.0,0.8,78,32,1008,1,0
8,25,34,5,18,10,22,4,135.0,0.0,75,16,1007,0,0
8,26,34,5,18,11,22,6,292.5,0.0,73,6,1004,0,0
8,26,35,5,18,12,23,7,247.5,0.0,67,20,1001,0,0
8,28,35,5,18,13,0,7,292.5,0.0,68,47,1000,0,0
8,27,36,5,18,14,0,5,225.0,0.0,71,29,999,0,1
8,27,34,5,18,15,1,8,292.5,0.2,82,51,999,1,1
8,26,34,5,18,16,2,5,202.5,20.9,79,66,999,1,1
8,25,32,5,18,16,3,8,315.0,15.9,81,69,1000,1,1
8,24,28,5,18,17,4,10,315.0,50.1,89,74,1002,1,1
8,25,31,5,18,18,5,7,292.5,11.0,89,76,1001,1,1
8,26,34,5,18,19,6,6,292.5,2.7,80,40,1000,1,0
8,26,36,5,18,19,7,6,180.0,0.0,77,15,1000,0,1
8,25,29,5,18,20,8,4,202.5,3.0,93,72,1000,1,1
8,24,33,5,18,21,9,4,67.5,5.6,86,51,1003,1,1
8,25,30,5,18,22,10,4,112.5,6.6,84,57,1006,1,1
8,25,34,5,18,22,11,6,112.5,4.9,81,46,1006,1,1
8,25,34,5,18,23,12,6,135.0,0.3,82,44,1005,1,0
8,25,35,5,18,0,13,6,112.5,2.8,82,33,1004,0,1
8,26,34,5,18,0,13,5,90.0,11.4,84,51,1005,1,1
8,26,32,5,18,1,14,4,90.0,10.4,85,64,1007,1,1
9,26,29,5,18,2,15,6,112.5,12.3,89,78,1009,1,1
9,25,29,5,18,2,16,6,135.0,11.2,93,88,1009,1,1
9,25,34,5,18,3,16,4,202.5,7.6,87,55,1006,1,1
9,25,27,5,18,4,17,5,135.0,24.8,96,86,1006,1,1
9,22,25,5,18,5,18,10,315.0,19.4,89,92,1009,1,1
9,22,25,5,18,6,18,9,225.0,14.5,85,78,1013,1,1
9,22,30,5,18,7,19,7,337.5,2.3,84,73,1013,1,1
9,24,29,5,18,8,20,5,157.5,9.9,88,73,1013,1,0
9,24,31,5,18,9,20,5,112.5,2.4,85,50,1012,0,1
9,24,32,5,18,10,21,5,202.5,0.7,80,24,1010,1,1
9,24,31,5,18,11,22,4,202.5,6.7,86,51,1010,1,1
9,24,29,5,18,12,23,4,202.5,15.7,91,71,1011,1,0
9,23,33,5,18,13,0,5,225.0,0.0,75,10,1007,0,0
9,23,33,5,18,13,0,5,225.0,0.0,75,10,1007,0,1
9,24,33,5,18,14,1,5,180.0,2.1,79,32,1006,1,1
9,25,33,5,18,15,2,5,180.0,8.1,81,51,1006,1,1
9,25,32,5,18,16,3,4,157.5,2.0,77,50,1007,1,1
9,25,34,5,18,17,4,7,157.5,0.3,71,29,1007,1,1
9,23,32,5,18,17,5,8,157.5,1.8,72,45,1007,1,1
9,23,30,5,18,18,6,7,337.5,12.4,87,58,1008,1,0
9,23,33,5,18,19,7,7,315.0,0.0,76,18,1006,0,1
9,25,35,5,18,19,8,8,315.0,0.3,67,13,1002,1,1
9,25,34,5,18,20,9,9,270.0,5.1,74,62,1002,1,1
9,24,29,5,18,21,10,9,315.0,5.8,88,69,1005,1,1
9,22,25,5,17,22,10,10,337.5,28.4,95,98,1010,1,1
9,20,24,5,17,23,11,10,0.0,6.8,91,89,1014,1,0
9,20,28,5,17,23,12,5,270.0,0.2,80,62,1012,0,0
9,22,31,5,17,0,13,8,225.0,0.0,77,32,1010,0,0
9,21,31,5,17,0,13,10,225.0,0.0,66,3,1009,0,1
9,21,24,5,17,1,14,12,315.0,4.8,72,73,1010,1,1
10,20,25,5,17,2,15,11,225.0,15.9,88,92,1014,1,0
10,21,31,5,17,3,15,10,337.5,1.1,77,48,1015,0,0
10,22,33,5,17,4,16,7,202.5,0.0,67,12,1014,0,0
10,23,32,5,17,5,17,5,157.5,0.0,70,7,1013,0,0
10,22,32,5,17,5,17,4,157.5,0.0,72,25,1011,0,0
10,23,31,5,17,6,18,9,135.0,0.1,69,39,1013,0,0
10,21,31,5,17,7,19,10,292.5,0.0,59,6,1013,0,0
10,19,32,5,17,8,20,10,337.5,0.0,55,7,1013,0,0
10,21,32,5,17,9,21,7,315.0,0.0,54,5,1013,0,0
10,21,33,5,17,10,22,5,270.0,0.0,63,14,1013,0,0
10,23,33,6,17,11,23,8,315.0,0.0,58,25,1013,0,0
10,24,33,6,17,12,0,6,202.5,0.0,58,22,1011,0,0
10,23,33,6,17,13,0,5,225.0,0.0,62,12,1010,0,1
10,24,33,6,17,14,1,7,202.5,0.1,66,28,1010,1,1
10,23,32,6,17,15,2,10,180.0,0.6,66,39,1012,1,1
10,20,25,6,17,15,3,11,315.0,18.7,78,89,1015,1,1
10,20,21,6,17,16,4,10,315.0,53.1,95,100,1018,1,1
10,19,20,6,17,17,5,9,337.5,24.0,95,100,1019,1,1
10,19,23,6,17,17,6,10,337.5,0.6,88,79,1019,1,0
10,18,27,6,17,18,6,7,247.5,0.0,75,26,1017,0,0
10,19,28,6,17,19,7,7,67.5,0.0,70,26,1016,0,0
10,20,28,6,17,20,8,8,202.5,0.0,70,53,1017,0,0
10,20,28,6,17,20,9,9,225.0,0.0,69,33,1017,0,0
10,20,26,6,17,21,10,10,247.5,0.0,69,41,1016,0,0
10,18,29,6,17,22,11,9,247.5,0.0,60,7,1018,0,0
10,16,28,6,17,23,11,5,225.0,0.0,55,17,1018,0,0
10,18,28,6,17,0,12,6,112.5,0.0,64,25,1017,0,1
10,20,28,6,17,0,13,6,112.5,0.8,73,58,1017,1,1
10,22,27,6,17,1,13,7,135.0,0.3,78,66,1016,1,1
10,23,29,6,17,1,14,9,112.5,0.8,80,73,1015,1,1
10,23,29,6,17,2,15,8,112.5,1.1,83,72,1016,1,1
11,22,30,6,17,3,15,6,112.5,0.1,80,41,1015,1,0
11,21,30,6,17,4,16,4,225.0,0.0,71,12,1014,0,0
11,21,29,6,17,5,17,8,22.5,0.0,67,7,1016,0,0
11,20,29,6,17,6,18,9,67.5,0.0,64,8,1018,0,0
11,19,29,6,17,7,19,7,157.5,0.0,67,29,1018,0,1
11,21,27,6,17,8,20,6,247.5,0.0,78,76,1018,1,1
11,22,29,6,17,9,21,5,225.0,0.0,71,59,1016,1,1
11,22,26,6,17,10,22,3,135.0,0.4,84,64,1015,1,1
11,22,30,6,17,11,23,4,112.5,0.0,77,53,1014,1,1
11,23,28,6,17,12,0,15,337.5,25.2,77,67,1010,1,1
11,22,29,6,17,13,0,16,180.0,55.2,79,51,1006,1,0
11,20,28,6,17,13,1,9,22.5,0.0,71,38,1013,0,0
11,20,25,6,17,14,2,7,45.0,0.0,65,57,1014,0,1
11,18,23,6,17,15,3,9,67.5,0.0,72,67,1018,1,0
11,17,24,6,17,15,3,7,157.5,0.0,69,38,1019,0,1
11,19,27,6,17,16,4,7,112.5,0.0,66,63,1019,1,0
11,20,26,6,17,17,5,6,135.0,0.0,64,45,1019,0,0
11,19,26,6,17,18,6,6,45.0,0.0,63,39,1019,0,1
11,19,23,6,17,18,7,5,157.5,0.0,63,65,1020,1,1
11,19,20,6,17,19,8,4,135.0,1.2,73,79,1018,1,1
11,18,20,6,17,20,9,4,225.0,3.6,80,91,1017,1,1
11,19,22,6,17,21,9,5,247.5,0.2,81,87,1017,1,1
11,20,24,6,17,22,10,4,135.0,3.7,84,84,1014,1,1
11,20,27,6,17,22,11,7,90.0,1.2,75,63,1014,1,0
11,18,25,6,17,23,11,7,67.5,0.0,52,28,1015,0,0
11,18,25,6,17,0,12,6,112.5,0.0,66,53,1014,0,1
11,16,21,6,17,0,13,9,90.0,6.6,81,95,1018,1,1
11,15,20,6,17,1,13,9,90.0,0.8,65,69,1025,1,0
11,15,20,6,17,2,14,6,112.5,0.0,55,43,1023,0,0
11,14,22,6,17,3,15,4,45.0,0.0,54,28,1021,0,0
12,16,24,6,17,4,15,8,67.5,0.0,53,25,1022,0,0
12,14,25,6,17,5,16,6,202.5,0.0,53,1,1020,0,0
12,14,25,6,17,6,17,4,157.5,0.0,56,1,1018,0,0
12,15,26,6,17,7,18,5,202.5,0.0,57,2,1018,0,0
12,14,25,6,17,8,19,6,135.0,0.0,63,14,1016,0,0
12,15,25,6,17,9,21,6,157.5,0.0,64,15,1017,0,0
12,16,25,6,17,10,22,4,112.5,0.0,64,11,1017,0,0
12,15,26,6,17,11,23,7,157.5,0.0,66,5,1014,0,0
12,15,25,6,17,11,24,6,90.0,0.0,65,22,1016,0,0
12,16,24,6,17,12,0,7,90.0,0.0,65,30,1013,0,1
12,17,19,6,17,13,0,7,112.5,0.6,75,96,1016,1,1
12,16,20,6,17,13,1,5,45.0,0.0,72,75,1015,1,1
12,16,18,6,17,14,2,8,67.5,5.0,73,90,1017,1,1
12,16,19,6,17,15,3,7,67.5,7.6,79,97,1017,1,1
12,13,16,6,17,15,4,13,157.5,8.2,85,93,1018,1,1
12,11,13,6,17,16,5,12,337.5,16.7,87,77,1021,1,0
12,9,20,6,17,17,6,9,180.0,0.0,71,6,1020,0,0
12,8,18,6,17,18,7,10,22.5,0.0,65,0,1022,0,0
12,7,16,6,17,19,7,7,22.5,0.0,62,0,1023,0,0
12,7,17,6,17,20,8,8,22.5,0.0,61,0,1024,0,0
12,8,17,6,17,20,9,9,45.0,0.0,60,0,1025,0,0
12,8,19,6,17,21,9,6,180.0,0.0,54,0,1024,0,0
12,8,20,6,17,22,10,6,67.5,0.0,52,1,1022,0,0
12,8,19,6,17,23,11,8,135.0,0.0,54,3,1023,0,0
12,8,20,6,17,0,11,6,135.0,0.0,50,3,1022,0,0
12,9,21,6,17,0,12,8,90.0,0.0,47,5,1022,0,0
12,10,19,6,17,1,12,8,22.5,0.0,54,8,1024,0,0
12,8,18,6,17,2,13,6,45.0,0.0,50,7,1022,0,0
12,8,18,6,17,3,14,5,67.5,0.0,42,4,1022,0,0
12,9,19,6,17,4,15,5,90.0,0.0,47,1,1023,0,0
12,9,22,6,17,5,16,5,225.0,0.0,53,0,1022,0,0
1,10,22,6,17,6,17,5,225.0,0.0,49,0,1018,0,0
1,13,24,6,17,7,18,6,157.5,0.0,66,0,1014,0,1
1,14,23,6,17,8,19,7,112.5,0.4,73,52,1016,1,0
1,16,24,6,17,8,20,6,157.5,0.0,60,35,1019,0,0
1,13,24,6,17,9,21,10,135.0,0.0,67,14,1015,0,1
1,17,25,6,17,10,22,11,157.5,0.2,81,64,1013,1,1
1,19,26,6,17,11,23,9,135.0,0.0,81,60,1013,1,1
1,16,22,6,17,11,0,11,67.5,3.0,77,82,1017,1,1
1,14,17,6,17,12,0,9,45.0,1.1,64,85,1022,1,1
1,13,18,6,17,13,1,5,67.5,0.1,69,66,1021,1,1
1,16,21,6,17,13,2,5,112.5,0.2,77,81,1021,1,1
1,14,18,6,17,14,3,10,67.5,6.5,74,83,1023,1,1
1,10,14,6,17,15,4,10,180.0,0.0,67,63,1025,1,0
1,8,19,6,17,16,4,7,90.0,0.0,54,2,1024,0,0
1,8,20,6,17,17,5,6,67.5,0.0,49,1,1024,0,0
1,9,21,6,17,17,6,5,112.5,0.0,67,12,1022,0,1
1,13,21,6,17,18,7,7,225.0,0.0,70,44,1024,1,0
1,12,23,6,17,19,7,8,90.0,0.0,54,6,1027,0,0
1,10,23,6,17,20,8,6,90.0,0.0,55,1,1024,0,0
1,10,22,6,17,21,9,9,157.5,0.0,56,14,1026,0,0
1,11,21,6,17,22,9,10,135.0,0.0,44,3,1026,0,0
1,8,22,6,17,22,10,5,67.5,0.0,28,0,1025,0,0
1,10,21,6,17,23,10,9,157.5,0.0,46,0,1020,0,0
1,11,24,6,17,0,11,10,157.5,0.0,68,11,1015,0,1
1,17,20,6,17,0,12,5,180.0,0.8,80,68,1017,1,1
1,17,21,6,17,1,13,4,135.0,0.2,78,69,1019,1,0
1,15,25,6,17,2,14,7,157.5,0.0,71,44,1019,0,1
1,16,23,6,17,3,15,7,112.5,0.2,80,73,1018,1,1
1,17,20,6,17,4,16,7,135.0,2.8,85,72,1019,1,0
1,16,25,6,17,5,17,6,135.0,0.0,75,39,1019,0,0
1,15,26,6,17,6,18,8,157.5,0.0,66,3,1016,0,0
2,16,25,6,17,7,19,8,135.0,0.0,74,18,1014,0,0
2,19,24,6,17,8,20,7,112.5,0.0,79,62,1011,0,1
2,19,25,6,17,8,21,7,112.5,0.7,78,48,1010,1,0
2,18,25,6,17,9,22,9,135.0,0.0,80,45,1010,0,0
2,19,27,6,17,10,23,14,157.5,0.0,80,70,1009,0,1
2,21,28,6,17,11,0,11,135.0,0.2,79,63,1007,1,1
2,20,28,6,18,11,0,10,112.5,2.7,80,64,1008,1,1
2,17,22,6,18,12,1,12,112.5,0.7,80,80,1007,1,1
2,13,19,6,18,13,2,11,67.5,2.8,74,71,1010,1,1
2,10,14,6,18,14,2,11,22.5,0.7,49,81,1018,1,0
2,9,14,6,18,15,3,8,67.5,0.0,47,50,1018,0,1
2,11,14,6,18,15,4,8,67.5,0.0,55,81,1017,1,0
2,8,14,6,18,16,5,8,22.5,0.1,47,61,1022,0,0
2,10,15,6,18,17,5,7,45.0,0.0,40,41,1022,0,0
2,10,17,6,18,18,6,6,90.0,0.0,58,55,1017,0,0
2,14,20,6,18,19,7,6,112.5,0.0,71,62,1015,0,1
2,17,24,6,18,20,7,7,112.5,0.4,75,70,1015,1,1
2,11,21,6,18,20,8,14,67.5,6.9,75,78,1017,1,0
2,10,14,6,18,21,8,11,225.0,0.4,59,55,1025,0,0
2,8,18,6,18,22,9,7,90.0,0.0,52,16,1023,0,1
2,12,19,6,18,23,10,5,135.0,0.0,70,47,1020,1,1
2,16,20,6,18,0,11,6,112.5,1.2,83,86,1018,1,1
2,16,19,6,18,0,12,7,90.0,2.1,86,95,1019,1,1
2,19,24,6,18,1,12,12,135.0,0.7,85,75,1016,1,1
2,20,23,6,18,2,13,10,135.0,1.3,85,68,1016,1,1
2,20,24,6,18,3,15,9,135.0,0.3,81,76,1017,1,1
2,19,24,6,18,4,16,11,135.0,0.3,83,80,1016,1,1
2,20,26,6,18,5,17,11,135.0,0.6,84,74,1012,1,0
3,21,28,6,18,6,18,9,112.5,0.0,80,63,1011,0,1
3,21,25,6,18,6,19,10,112.5,1.9,79,69,1012,1,1
3,19,22,6,18,7,20,10,112.5,1.3,80,73,1013,1,1
3,18,22,6,18,8,21,7,67.5,3.4,80,76,1015,1,1
3,17,23,6,18,9,22,8,112.5,1.0,72,65,1016,1,1
3,19,24,6,18,9,23,8,112.5,2.2,82,75,1013,1,1
3,19,23,6,18,10,23,10,112.5,6.1,85,89,1015,1,1
3,17,23,6,18,11,0,8,67.5,5.4,81,79,1015,1,1
3,16,18,6,18,12,0,7,67.5,2.4,76,91,1018,1,1
3,15,19,6,18,12,1,6,90.0,0.8,73,81,1019,1,0
3,16,25,6,18,13,2,7,112.5,0.0,73,61,1015,0,0
3,19,28,6,18,14,3,7,135.0,0.0,76,44,1011,0,1
3,20,23,6,18,15,3,7,67.5,3.9,83,83,1015,1,1
3,17,20,6,18,16,4,9,45.0,5.5,74,86,1020,1,1
3,16,23,6,18,17,5,7,112.5,0.0,67,53,1019,1,1
3,18,24,6,18,17,5,7,112.5,0.3,72,64,1019,1,1
3,19,25,6,18,18,6,8,135.0,0.0,81,82,1016,1,1
3,20,27,6,18,19,6,11,135.0,0.0,82,78,1013,1,1
3,22,28,6,18,20,7,10,135.0,0.6,83,79,1010,1,1
3,18,25,6,18,21,8,9,90.0,13.2,85,75,1013,1,1
3,15,18,6,18,22,9,8,67.5,3.8,73,92,1019,1,1
3,14,20,6,18,23,9,6,67.5,2.5,70,77,1019,1,1
3,17,20,6,18,0,10,5,112.5,1.3,75,89,1019,1,1
3,18,20,6,18,0,11,4,247.5,0.2,86,86,1018,1,0
3,19,25,6,18,1,12,8,90.0,0.0,71,62,1018,0,1
3,18,25,6,18,2,13,8,112.5,0.3,69,64,1018,1,1
3,19,29,6,18,3,14,10,135.0,0.0,79,59,1011,1,0
3,22,30,6,18,3,15,11,135.0,0.1,82,64,1007,0,1
3,23,30,6,18,4,16,8,112.5,0.0,84,62,1007,1,0
3,24,33,6,18,5,17,10,135.0,0.0,79,48,1005,0,0
3,22,34,6,18,6,18,9,90.0,0.5,75,27,1005,0,1
4,24,27,5,18,6,19,7,112.5,1.7,80,71,1008,1,1
4,22,29,5,18,7,20,8,112.5,1.0,76,47,1009,1,1
4,22,27,5,18,8,21,6,90.0,2.2,81,65,1012,1,1
4,22,28,5,18,9,22,7,180.0,4.4,72,52,1014,1,1
4,20,29,5,18,10,23,9,135.0,0.9,80,63,1013,1,1
4,21,29,5,18,10,0,6,135.0,2.4,78,64,1012,1,1
4,23,27,5,18,11,0,11,135.0,7.8,83,74,1013,1,1
4,22,27,5,18,12,0,8,112.5,1.0,85,71,1012,1,1
4,23,30,5,18,13,1,8,112.5,2.0,85,68,1011,1,1
4,23,31,5,18,14,2,12,135.0,2.7,83,72,1010,1,1
4,24,31,5,18,15,2,13,135.0,0.4,83,72,1010,1,1
4,24,30,5,18,15,3,10,112.5,0.1,85,74,1009,1,1
4,24,31,5,18,16,4,9,112.5,0.9,86,72,1011,1,1
4,24,32,5,18,17,4,10,135.0,3.6,79,60,1012,1,1
4,23,32,5,18,18,5,12,135.0,0.0,78,70,1011,1,1
4,24,32,5,18,19,6,12,135.0,0.1,82,65,1009,1,0
4,24,31,5,18,20,7,11,135.0,0.0,84,70,1008,0,1
4,25,33,5,18,21,7,11,135.0,0.4,82,62,1009,1,0
4,25,32,5,18,22,8,10,112.5,0.0,84,68,1008,0,1
4,25,31,5,18,23,9,11,135.0,1.0,84,66,1009,1,1
4,24,33,5,18,0,10,12,135.0,0.3,83,65,1008,1,1
4,25,28,5,18,0,11,9,112.5,7.0,89,78,1010,1,1
4,25,32,5,18,1,12,13,135.0,2.4,86,72,1008,1,0
4,26,35,5,18,1,13,11,112.5,0.0,80,58,1005,0,1
4,26,36,5,18,2,14,11,112.5,0.2,80,50,1007,1,1
4,26,33,5,18,3,15,9,112.5,21.0,83,69,1009,1,1
4,24,29,5,18,4,16,8,67.5,38.8,80,73,1012,1,1
4,22,27,5,18,4,17,6,90.0,0.8,73,65,1013,1,1
4,22,28,5,18,5,18,6,45.0,3.7,76,90,1012,1,1
4,21,27,5,18,6,19,7,67.5,1.0,71,74,1011,1,0
5,23,30,5,18,7,20,5,112.5,0.1,69,58,1011,0,1
5,22,31,5,18,7,21,7,90.0,0.3,70,31,1013,1,1
5,23,30,5,18,8,22,7,157.5,5.1,74,56,1012,1,1
5,23,33,5,18,9,22,8,112.5,28.4,76,75,1010,1,0
5,21,27,5,18,10,23,10,112.5,19.9,66,51,1015,0,0
5,20,28,5,18,11,0,5,67.5,0.0,64,45,1015,0,1
5,21,28,5,18,12,0,5,135.0,0.6,81,68,1012,1,1
5,24,32,5,18,12,0,10,157.5,0.0,79,63,1007,1,0
5,23,36,5,18,13,1,9,225.0,0.0,59,28,1002,0,0
5,26,38,5,18,14,2,10,202.5,0.0,50,24,1000,0,1
5,27,36,5,18,15,2,8,202.5,4.2,55,53,1003,1,1
5,26,32,5,18,16,3,7,157.5,4.8,79,60,1006,1,0
5,26,38,5,18,17,4,9,157.5,0.0,67,39,1002,0,0
5,28,40,5,18,18,4,7,180.0,0.0,57,6,999,0,0
5,27,35,5,18,19,5,9,67.5,4.3,71,29,1002,0,1
5,26,34,5,18,20,6,9,135.0,5.9,77,53,1004,1,0
5,26,37,5,18,21,7,8,112.5,0.0,69,27,1004,0,0
5,27,37,5,18,22,8,7,135.0,0.0,65,30,1005,0,0
5,28,37,5,18,22,9,8,135.0,0.0,63,34,1006,0,1
5,28,35,5,18,23,10,8,112.5,0.7,71,49,1005,1,0
5,27,39,5,18,0,11,9,180.0,0.0,61,23,1001,0,0
5,28,40,5,18,0,12,8,180.0,0.0,53,19,1000,0,0
5,30,40,5,18,1,13,8,157.5,0.0,52,22,1003,0,0
5,29,39,5,18,1,14,10,112.5,0.0,61,22,1006,0,0
5,28,38,5,18,2,15,10,135.0,0.0,69,43,1008,0,1
5,28,34,5,18,3,16,6,112.5,16.8,73,59,1009,1,1
5,26,32,5,18,4,17,6,112.5,29.5,81,70,1007,1,1
5,26,33,5,18,4,18,5,112.5,27.6,82,69,1006,1,1
5,26,33,5,18,5,19,6,90.0,11.7,78,52,1004,1,1
5,27,36,5,18,6,20,7,135.0,7.8,69,51,1003,1,1
5,27,35,5,18,7,20,7,135.0,7.4,72,45,1004,1,0
6,28,37,5,18,8,21,9,157.5,0.0,65,22,1004,0,0
6,28,39,5,18,9,22,8,135.0,0.0,62,16,1002,0,0
6,29,38,5,18,9,22,7,112.5,0.0,65,21,1000,0,0
6,29,37,5,18,10,23,6,112.5,0.6,68,27,1000,0,0
6,28,34,5,18,11,24,6,135.0,15.8,79,48,1000,0,1
6,27,30,5,18,12,0,4,135.0,27.9,91,69,1002,1,1
6,26,30,5,18,13,0,6,270.0,24.9,90,70,1002,1,1
6,26,34,5,18,14,1,4,270.0,5.5,71,63,1001,1,1
6,27,34,5,18,14,2,5,157.5,2.8,73,43,999,1,1
6,27,33,5,18,15,2,6,180.0,20.5,81,61,999,1,1
6,26,32,5,18,16,3,11,157.5,3.7,76,59,1001,1,1
6,25,31,5,18,17,4,9,337.5,7.6,83,80,1002,1,1
6,25,31,5,18,18,5,7,202.5,3.5,74,67,1003,1,1
6,25,31,5,18,19,6,7,292.5,4.5,76,62,1004,1,1
6,25,35,5,18,20,7,5,202.5,0.2,67,33,1002,1,0
6,28,36,5,18,21,8,5,135.0,0.0,68,28,1001,0,1
6,28,34,5,18,22,9,5,90.0,9.9,75,44,1002,1,1
6,27,33,5,18,23,10,4,157.5,5.2,83,58,1002,1,0
6,26,37,5,18,23,11,7,202.5,0.6,65,30,1000,0,0
6,28,38,5,18,0,12,7,225.0,0.0,59,12,999,0,0
6,28,36,5,18,0,13,7,225.0,0.7,66,28,1001,0,1
6,26,28,5,18,1,14,4,337.5,44.0,89,66,1003,1,1
6,25,32,5,18,2,15,3,202.5,13.8,74,68,1002,1,1
6,26,32,5,18,2,16,5,112.5,0.1,75,56,1001,1,0
6,27,35,5,18,3,17,4,225.0,0.0,71,22,1002,0,0
6,28,38,5,18,4,17,6,202.5,0.0,64,18,1003,0,0
6,29,37,5,18,5,18,5,157.5,0.2,63,28,1003,0,1
6,28,33,5,18,6,19,4,90.0,22.9,75,64,1003,1,1
6,27,33,5,18,6,20,6,135.0,11.5,75,62,1003,1,1
6,27,31,5,18,7,20,5,225.0,8.4,85,68,1004,1,1
7,26,32,5,18,8,21,5,67.5,11.0,82,69,1005,1,1
7,26,33,5,18,9,22,5,112.5,4.7,77,60,1004,1,0
7,28,35,5,18,10,22,5,180.0,3.0,76,45,1001,0,0
7,27,36,5,18,11,23,6,135.0,7.4,76,36,1001,0,1
7,28,34,5,18,11,23,4,90.0,19.6,82,55,1002,1,1
7,28,34,5,18,12,0,5,157.5,11.4,79,53,1002,1,1
7,27,34,5,18,13,0,6,157.5,30.4,81,65,1001,1,1
7,27,34,5,18,14,1,5,112.5,25.9,76,52,999,1,1
7,27,35,5,18,15,2,6,112.5,2.3,78,51,1001,1,1
7,27,35,5,18,16,3,6,112.5,3.8,77,54,1001,1,1
7,27,32,5,18,17,4,6,112.5,14.9,82,57,1002,1,1
7,27,31,5,18,18,5,6,112.5,23.9,85,70,1004,1,1
7,26,31,5,18,19,6,8,112.5,10.5,81,58,1006,1,1
7,26,31,5,18,20,7,9,135.0,6.1,81,63,1007,1,1
7,26,34,5,18,21,8,9,135.0,3.8,78,51,1007,1,1
7,26,34,5,18,21,9,6,112.5,1.4,80,48,1005,1,1
